dataset,modo,threads,schedule,chunk,block,rep,iters,sse_final,time_ms,median_ms,h2d_ms,kernel_ms,d2h_ms,total_ms
m,cuda,NA,NA,NA,128,2,3,33447.299806,NA,NA,0.167,0.268,0.661,167.6
m,cuda,NA,NA,NA,128,3,3,33447.299806,NA,NA,0.168,0.243,0.883,170.4
m,cuda,NA,NA,NA,128,4,3,33447.299806,NA,NA,0.236,0.211,0.629,164.8
m,cuda,NA,NA,NA,128,5,3,33447.299806,NA,NA,0.326,0.420,0.935,158.6
m,cuda,NA,NA,NA,256,1,3,33447.299806,NA,NA,0.166,0.214,0.612,157.5
m,cuda,NA,NA,NA,256,2,3,33447.299806,NA,NA,0.189,0.215,0.658,164.7
m,cuda,NA,NA,NA,256,3,3,33447.299806,NA,NA,0.177,0.199,0.770,155.7
m,cuda,NA,NA,NA,256,4,3,33447.299806,NA,NA,0.163,0.229,0.726,173.1
m,cuda,NA,NA,NA,256,5,3,33447.299806,NA,NA,0.164,0.239,0.662,160.6
m,cuda,NA,NA,NA,512,1,3,33447.299806,NA,NA,0.164,0.236,0.651,173.6
m,cuda,NA,NA,NA,512,2,3,33447.299806,NA,NA,0.284,0.324,0.817,158.9
m,cuda,NA,NA,NA,512,3,3,33447.299806,NA,NA,0.184,0.230,0.681,178.9
m,cuda,NA,NA,NA,512,4,3,33447.299806,NA,NA,0.196,0.246,0.695,173.0
m,cuda,NA,NA,NA,512,5,3,33447.299806,NA,NA,0.169,0.227,0.593,152.0
g,cuda,NA,NA,NA,128,1,3,333373.975493,NA,NA,0.819,2.406,3.851,176.5
g,cuda,NA,NA,NA,128,2,3,333373.975493,NA,NA,0.834,2.389,3.313,165.1
g,cuda,NA,NA,NA,128,3,3,333373.975493,NA,NA,0.901,2.393,3.937,189.4
g,cuda,NA,NA,NA,128,4,3,333373.975493,NA,NA,0.825,2.400,3.504,168.0
g,cuda,NA,NA,NA,128,5,3,333373.975493,NA,NA,1.094,2.389,3.768,169.1
g,cuda,NA,NA,NA,256,1,3,333373.975493,NA,NA,1.044,2.455,4.151,178.1
g,cuda,NA,NA,NA,256,2,3,333373.975493,NA,NA,1.124,2.477,3.353,159.1
g,cuda,NA,NA,NA,256,3,3,333373.975493,NA,NA,1.050,2.444,4.380,186.1
g,cuda,NA,NA,NA,256,4,3,333373.975493,NA,NA,1.011,2.446,3.475,163.9
g,cuda,NA,NA,NA,256,5,3,333373.975493,NA,NA,0.957,2.448,2.988,172.1
g,cuda,NA,NA,NA,512,1,3,333373.975493,NA,NA,1.280,2.542,4.829,189.4
g,cuda,NA,NA,NA,512,2,3,333373.975493,NA,NA,1.052,2.533,3.390,176.6
g,cuda,NA,NA,NA,512,3,3,333373.975493,NA,NA,1.040,2.524,4.446,191.6
g,cuda,NA,NA,NA,512,4,3,333373.975493,NA,NA,1.221,2.598,3.607,182.7
g,cuda,NA,NA,NA,512,5,3,333373.975493,NA,NA,1.222,2.635,3.440,176.7
p,mpi,1,NA,NA,NA,1,3,3307.377030,0.262,NA,0.001,0.261,NA,0.262
p,mpi,1,NA,NA,NA,2,3,3307.377030,0.164,NA,0.001,0.163,NA,0.164
p,mpi,1,NA,NA,NA,3,3,3307.377030,0.166,NA,0.001,0.165,NA,0.166
p,mpi,1,NA,NA,NA,4,3,3307.377030,0.192,NA,0.001,0.191,NA,0.192
p,mpi,1,NA,NA,NA,5,3,3307.377030,0.240,NA,0.001,0.239,NA,0.240
p,mpi,1,NA,NA,NA,0,NA,NA,NA,0.192,0.001,0.191,NA,0.192
p,mpi,2,NA,NA,NA,1,3,3307.377030,0.335,NA,0.025,0.310,NA,0.335
p,mpi,2,NA,NA,NA,2,3,3307.377030,0.296,NA,0.016,0.280,NA,0.296
p,mpi,2,NA,NA,NA,3,3,3307.377030,0.194,NA,0.015,0.179,NA,0.194
p,mpi,2,NA,NA,NA,4,3,3307.377030,0.212,NA,0.021,0.191,NA,0.212
p,mpi,2,NA,NA,NA,5,3,3307.377030,0.212,NA,0.022,0.190,NA,0.212
p,mpi,2,NA,NA,NA,0,NA,NA,NA,0.212,0.021,0.191,NA,0.212
p,mpi,4,NA,NA,NA,1,3,3307.377030,0.246,NA,0.027,0.219,NA,0.246
p,mpi,4,NA,NA,NA,2,3,3307.377030,0.351,NA,0.030,0.321,NA,0.351
p,mpi,4,NA,NA,NA,3,3,3307.377030,0.236,NA,0.022,0.214,NA,0.236
p,mpi,4,NA,NA,NA,4,3,3307.377030,0.194,NA,0.029,0.165,NA,0.194
p,mpi,4,NA,NA,NA,5,3,3307.377030,0.197,NA,0.031,0.166,NA,0.197
p,mpi,4,NA,NA,NA,0,NA,NA,NA,0.236,0.029,0.207,NA,0.236
p,mpi,8,NA,NA,NA,1,3,3307.377030,0.517,NA,0.025,0.492,NA,0.517
p,mpi,8,NA,NA,NA,2,3,3307.377030,0.482,NA,0.031,0.451,NA,0.482
p,mpi,8,NA,NA,NA,3,3,3307.377030,0.362,NA,0.032,0.330,NA,0.362
p,mpi,8,NA,NA,NA,4,3,3307.377030,0.339,NA,0.029,0.310,NA,0.339
p,mpi,8,NA,NA,NA,5,3,3307.377030,0.282,NA,0.025,0.257,NA,0.282
p,mpi,8,NA,NA,NA,0,NA,NA,NA,0.362,0.029,0.333,NA,0.362
m,mpi,1,NA,NA,NA,1,3,33447.299806,2.178,NA,0.001,2.177,NA,2.178
m,mpi,1,NA,NA,NA,2,3,33447.299806,2.273,NA,0.001,2.272,NA,2.273
m,mpi,1,NA,NA,NA,3,3,33447.299806,2.219,NA,0.001,2.218,NA,2.219
m,mpi,1,NA,NA,NA,4,3,33447.299806,2.222,NA,0.001,2.221,NA,2.222
m,mpi,1,NA,NA,NA,5,3,33447.299806,2.251,NA,0.001,2.250,NA,2.251
m,mpi,1,NA,NA,NA,0,NA,NA,NA,2.222,0.001,2.221,NA,2.222
m,mpi,2,NA,NA,NA,1,3,33447.299806,1.528,NA,0.013,1.515,NA,1.528
m,mpi,2,NA,NA,NA,2,3,33447.299806,1.555,NA,0.020,1.535,NA,1.555
m,mpi,2,NA,NA,NA,3,3,33447.299806,1.656,NA,0.028,1.628,NA,1.656
m,mpi,2,NA,NA,NA,4,3,33447.299806,1.668,NA,0.021,1.647,NA,1.668
m,mpi,2,NA,NA,NA,5,3,33447.299806,1.588,NA,0.030,1.558,NA,1.588
m,mpi,2,NA,NA,NA,0,NA,NA,NA,1.588,0.021,1.567,NA,1.588
m,mpi,4,NA,NA,NA,1,3,33447.299806,1.845,NA,0.025,1.820,NA,1.845
m,mpi,4,NA,NA,NA,2,3,33447.299806,1.941,NA,0.036,1.905,NA,1.941
m,mpi,4,NA,NA,NA,3,3,33447.299806,1.519,NA,0.025,1.494,NA,1.519
m,mpi,4,NA,NA,NA,4,3,33447.299806,2.126,NA,0.043,2.083,NA,2.126
m,mpi,4,NA,NA,NA,5,3,33447.299806,1.745,NA,0.031,1.714,NA,1.745
m,mpi,4,NA,NA,NA,0,NA,NA,NA,1.845,0.031,1.814,NA,1.845
m,mpi,8,NA,NA,NA,1,3,33447.299806,2.610,NA,0.043,2.567,NA,2.610
m,mpi,8,NA,NA,NA,2,3,33447.299806,2.050,NA,0.029,2.021,NA,2.050
m,mpi,8,NA,NA,NA,3,3,33447.299806,1.850,NA,0.032,1.818,NA,1.850
m,mpi,8,NA,NA,NA,4,3,33447.299806,2.649,NA,0.036,2.613,NA,2.649
m,mpi,8,NA,NA,NA,5,3,33447.299806,1.766,NA,0.026,1.740,NA,1.766
m,mpi,8,NA,NA,NA,0,NA,NA,NA,2.050,0.032,2.018,NA,2.050
g,mpi,1,NA,NA,NA,1,3,333373.975493,46.666,NA,0.002,46.664,NA,46.666
g,mpi,1,NA,NA,NA,2,3,333373.975493,40.338,NA,0.002,40.336,NA,40.338
g,mpi,1,NA,NA,NA,3,3,333373.975493,44.284,NA,0.002,44.282,NA,44.284
g,mpi,1,NA,NA,NA,4,3,333373.975493,39.954,NA,0.002,39.952,NA,39.954
g,mpi,1,NA,NA,NA,5,3,333373.975493,36.671,NA,0.003,36.668,NA,36.671
g,mpi,1,NA,NA,NA,0,NA,NA,NA,40.338,0.002,40.336,NA,40.338
g,mpi,2,NA,NA,NA,1,3,333373.975493,25.817,NA,0.039,25.778,NA,25.817
g,mpi,2,NA,NA,NA,2,3,333373.975493,22.481,NA,0.033,22.448,NA,22.481
g,mpi,2,NA,NA,NA,3,3,333373.975493,25.830,NA,0.035,25.795,NA,25.830
g,mpi,2,NA,NA,NA,4,3,333373.975493,21.238,NA,0.052,21.186,NA,21.238
g,mpi,2,NA,NA,NA,5,3,333373.975493,26.353,NA,0.082,26.271,NA,26.353
g,mpi,2,NA,NA,NA,0,NA,NA,NA,25.817,0.039,25.778,NA,25.817
g,mpi,4,NA,NA,NA,1,3,333373.975493,21.596,NA,0.036,21.560,NA,21.596
g,mpi,4,NA,NA,NA,2,3,333373.975493,24.939,NA,0.128,24.811,NA,24.939
g,mpi,4,NA,NA,NA,3,3,333373.975493,18.526,NA,0.042,18.484,NA,18.526
g,mpi,4,NA,NA,NA,4,3,333373.975493,16.566,NA,0.036,16.530,NA,16.566
g,mpi,4,NA,NA,NA,5,3,333373.975493,25.346,NA,0.046,25.300,NA,25.346
g,mpi,4,NA,NA,NA,0,NA,NA,NA,21.596,0.042,21.554,NA,21.596
g,mpi,8,NA,NA,NA,1,3,333373.975493,18.643,NA,0.058,18.585,NA,18.643
g,mpi,8,NA,NA,NA,2,3,333373.975493,19.651,NA,0.050,19.601,NA,19.651
g,mpi,8,NA,NA,NA,3,3,333373.975493,16.195,NA,0.042,16.153,NA,16.195
g,mpi,8,NA,NA,NA,4,3,333373.975493,20.812,NA,0.121,20.691,NA,20.812
g,mpi,8,NA,NA,NA,5,3,333373.975493,15.954,NA,0.053,15.901,NA,15.954
g,mpi,8,NA,NA,NA,0,NA,NA,NA,18.643,0.053,18.590,NA,18.643
